-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
-1.02131,-0.998131,0.996809,0.411681,-0.573491,-0.0130783,-0.708135
